"REF_pm";"LIB_SECTEUR_ACTIVITE";"LIB_ACTIVITE";"LIB_PRODUIT";"BRANCHE";"LIB_SOUS_BRANCHE";"age_contract";"category";"candidate_product";"Bought";"score";"email"
"12169";"INTERMÉDIATION FINANCIÈRE";"CRÉDIT BAIL";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"RISQUES DIVERS";"RESPONSABILITE CIVILE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS)";"0";"0.0";"ahmed10@gmail.com"
"13587";"SERVICES PERSONNELS";"BLANCHISSERIE TEINTURERIE DE DÉTAIL";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Commerce & Services";"AUTOMOBILE";"1";"0.9999999999567306";"ahmed10@gmail.com"
"13587";"SERVICES PERSONNELS";"BLANCHISSERIE TEINTURERIE DE DÉTAIL";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE";"1";"0.9999909516671078";"ahmed10@gmail.com"
"13587";"SERVICES PERSONNELS";"BLANCHISSERIE TEINTURERIE DE DÉTAIL";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.121083901150852";"ahmed10@gmail.com"
"13587";"SERVICES PERSONNELS";"BLANCHISSERIE TEINTURERIE DE DÉTAIL";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.120566823985484";"ahmed10@gmail.com"
"13587";"SERVICES PERSONNELS";"BLANCHISSERIE TEINTURERIE DE DÉTAIL";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.014111230466155";"ahmed10@gmail.com"
"13587";"SERVICES PERSONNELS";"BLANCHISSERIE TEINTURERIE DE DÉTAIL";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.0118916527278616";"ahmed10@gmail.com"
"13587";"SERVICES PERSONNELS";"BLANCHISSERIE TEINTURERIE DE DÉTAIL";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0022195777382934";"ahmed10@gmail.com"
"13587";"SERVICES PERSONNELS";"BLANCHISSERIE TEINTURERIE DE DÉTAIL";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"136371";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"AUTOMOBILE";"1";"0.9999999999626416";"ahmed10@gmail.com"
"136371";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PLAISANCE)";"0";"0.0";"ahmed10@gmail.com"
"136371";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE TERRESTRE)";"0";"0.0";"ahmed10@gmail.com"
"136371";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE AERIEN)";"0";"0.0";"ahmed10@gmail.com"
"136371";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE MARITIME)";"0";"0.0";"ahmed10@gmail.com"
"136371";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PECHE)";"0";"0.0";"ahmed10@gmail.com"
"136371";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"TRANSPORT CORPS AVIATION";"0";"0.0";"ahmed10@gmail.com"
"136371";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"ASSISTANCES EN VOYAGES - PLAN BASIQUE";"0";"0.0";"ahmed10@gmail.com"
"137145";"";"NON DEFINI";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"AUTOMOBILE";"1";"0.9999999999578936";"ahmed10@gmail.com"
"137145";"";"NON DEFINI";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"139729";"";"NON DEFINI";"ENGINS DE CHANTIERS";"ENGINEERING";"ENGINS DE CHANTIERS";"1.0";"Other";"ENGINS DE CHANTIERS";"1";"0.9999999999498258";"ahmed10@gmail.com"
"139729";"";"NON DEFINI";"ENGINS DE CHANTIERS";"ENGINEERING";"ENGINS DE CHANTIERS";"1.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"AUTOMOBILE";"1";"0.9999999999576986";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"OMNICANAL AUTOMOBILE PACK2";"1";"0.9603753768350436";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"1";"0.9587775369178504";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.1444321742705417";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.1444321742705417";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.1444321742705417";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.1428343343533485";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.1428343343533485";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.1428343343533485";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0";"ahmed10@gmail.com"
"140152";"INDUSTRIE AUTOMOBILE";"FABRICATION D ÉQUIPEMENTS AUTOMOBILES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0";"ahmed10@gmail.com"
"14203";"ACTIVITÉS IMMOBILIÈRES";"AGENCES IMMOBILIÈRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"AUTOMOBILE II";"1";"0.9999999999532796";"ahmed10@gmail.com"
"14203";"ACTIVITÉS IMMOBILIÈRES";"AGENCES IMMOBILIÈRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.1129436295421429";"ahmed10@gmail.com"
"14203";"ACTIVITÉS IMMOBILIÈRES";"AGENCES IMMOBILIÈRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.0494659207671498";"ahmed10@gmail.com"
"14203";"ACTIVITÉS IMMOBILIÈRES";"AGENCES IMMOBILIÈRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.0473997322305593";"ahmed10@gmail.com"
"14203";"ACTIVITÉS IMMOBILIÈRES";"AGENCES IMMOBILIÈRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"14929";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Commerce & Services";"AUTOMOBILE";"1";"0.9999999999572174";"ahmed10@gmail.com"
"14929";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE";"1";"0.9999910534732688";"ahmed10@gmail.com"
"14929";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.1251110373531617";"ahmed10@gmail.com"
"14929";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.1245997780154164";"ahmed10@gmail.com"
"14929";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.0139524597605549";"ahmed10@gmail.com"
"14929";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.0117578553174315";"ahmed10@gmail.com"
"14929";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0021946044431234";"ahmed10@gmail.com"
"14929";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"16091";"SANTÉ ET ACTION SOCIALE";"PRATIQUE MÉDICALE";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"AUTOMOBILE";"1";"0.9999999999560916";"ahmed10@gmail.com"
"16091";"SANTÉ ET ACTION SOCIALE";"PRATIQUE MÉDICALE";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"AUTOMOBILE II";"1";"0.9997680106492138";"ahmed10@gmail.com"
"16091";"SANTÉ ET ACTION SOCIALE";"PRATIQUE MÉDICALE";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"INDIVIDUELLE ACCIDENTS";"0";"0.15465964497186";"ahmed10@gmail.com"
"16091";"SANTÉ ET ACTION SOCIALE";"PRATIQUE MÉDICALE";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"RC ETABLISSEMENT EDUCATION PHYSIQUE ET SPORTIVES";"0";"0.0934502318139276";"ahmed10@gmail.com"
"16091";"SANTÉ ET ACTION SOCIALE";"PRATIQUE MÉDICALE";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"RC ASSOCIATION SPORTIVES";"0";"0.0934502318139276";"ahmed10@gmail.com"
"16091";"SANTÉ ET ACTION SOCIALE";"PRATIQUE MÉDICALE";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"SANTE ET PREVOYANCE";"0";"0.0879255874103269";"ahmed10@gmail.com"
"16091";"SANTÉ ET ACTION SOCIALE";"PRATIQUE MÉDICALE";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"INDIVIDUELLE ACCIDENTS";"0";"0.0516319583122381";"ahmed10@gmail.com"
"16091";"SANTÉ ET ACTION SOCIALE";"PRATIQUE MÉDICALE";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"SANTE ET PREVOYANCE";"0";"0.0458920898711341";"ahmed10@gmail.com"
"16091";"SANTÉ ET ACTION SOCIALE";"PRATIQUE MÉDICALE";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"RC ETABLISSEMENT EDUCATION PHYSIQUE ET SPORTIVES";"0";"0.0";"ahmed10@gmail.com"
"16091";"SANTÉ ET ACTION SOCIALE";"PRATIQUE MÉDICALE";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"RC ASSOCIATION SPORTIVES";"0";"0.0";"ahmed10@gmail.com"
"16481";"";"NON DEFINI";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"SANTE ET PREVOYANCE";"1";"0.9999999999390484";"ahmed10@gmail.com"
"16481";"";"NON DEFINI";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"17104";"CONSTRUCTION";"AUTRES TRAVAUX D INSTALLATION";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Construction & Real Estate";"AUTOMOBILE";"1";"0.9999999999578426";"ahmed10@gmail.com"
"17104";"CONSTRUCTION";"AUTRES TRAVAUX D INSTALLATION";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"AUTOMOBILE";"1";"0.9999911842034944";"ahmed10@gmail.com"
"17104";"CONSTRUCTION";"AUTRES TRAVAUX D INSTALLATION";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.0909004973880919";"ahmed10@gmail.com"
"17104";"CONSTRUCTION";"AUTRES TRAVAUX D INSTALLATION";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.0887379613825734";"ahmed10@gmail.com"
"17104";"CONSTRUCTION";"AUTRES TRAVAUX D INSTALLATION";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.0396331911589214";"ahmed10@gmail.com"
"17104";"CONSTRUCTION";"AUTRES TRAVAUX D INSTALLATION";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.0377687972954126";"ahmed10@gmail.com"
"17104";"CONSTRUCTION";"AUTRES TRAVAUX D INSTALLATION";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.0374706551534028";"ahmed10@gmail.com"
"17104";"CONSTRUCTION";"AUTRES TRAVAUX D INSTALLATION";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.035606261289894";"ahmed10@gmail.com"
"17104";"CONSTRUCTION";"AUTRES TRAVAUX D INSTALLATION";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0021625360055185";"ahmed10@gmail.com"
"17104";"CONSTRUCTION";"AUTRES TRAVAUX D INSTALLATION";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"AUTOMOBILE";"1";"0.9999999999634976";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"AUTOMOBILE II";"1";"0.9936971287414446";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"ASSISTANCES EN VOYAGES - PLAN BASIQUE";"0";"0.074684245681334";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PLAISANCE)";"0";"0.074684245681334";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"TRANSPORT CORPS AVIATION";"0";"0.074684245681334";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE MARITIME)";"0";"0.074684245681334";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE AERIEN)";"0";"0.074684245681334";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PECHE)";"0";"0.074684245681334";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE TERRESTRE)";"0";"0.074684245681334";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE TERRESTRE)";"0";"0.0";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE AERIEN)";"0";"0.0";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"ASSISTANCES EN VOYAGES - PLAN BASIQUE";"0";"0.0";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PLAISANCE)";"0";"0.0";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PECHE)";"0";"0.0";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"TRANSPORT CORPS AVIATION";"0";"0.0";"ahmed10@gmail.com"
"18424";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE MARITIME)";"0";"0.0";"ahmed10@gmail.com"
"20296";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"AUTRES COMMERCES DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE";"1";"0.999999999956057";"ahmed10@gmail.com"
"20296";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"AUTRES COMMERCES DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.1074105807344866";"ahmed10@gmail.com"
"20296";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"AUTRES COMMERCES DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.0120767758043492";"ahmed10@gmail.com"
"20296";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"AUTRES COMMERCES DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"249284";"INDUSTRIE DU CAOUTCHOUC ET DES PLASTIQUES";"TECHNICIEN";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"AUTOMOBILE";"1";"0.9999999999575584";"ahmed10@gmail.com"
"249284";"INDUSTRIE DU CAOUTCHOUC ET DES PLASTIQUES";"TECHNICIEN";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"AUTOMOBILE II";"1";"0.9824643236000484";"ahmed10@gmail.com"
"249284";"INDUSTRIE DU CAOUTCHOUC ET DES PLASTIQUES";"TECHNICIEN";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0865377385234705";"ahmed10@gmail.com"
"249284";"INDUSTRIE DU CAOUTCHOUC ET DES PLASTIQUES";"TECHNICIEN";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0865377385234705";"ahmed10@gmail.com"
"249284";"INDUSTRIE DU CAOUTCHOUC ET DES PLASTIQUES";"TECHNICIEN";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0865377385234705";"ahmed10@gmail.com"
"249284";"INDUSTRIE DU CAOUTCHOUC ET DES PLASTIQUES";"TECHNICIEN";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0";"ahmed10@gmail.com"
"249284";"INDUSTRIE DU CAOUTCHOUC ET DES PLASTIQUES";"TECHNICIEN";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0";"ahmed10@gmail.com"
"249284";"INDUSTRIE DU CAOUTCHOUC ET DES PLASTIQUES";"TECHNICIEN";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0";"ahmed10@gmail.com"
